method	protein_id	analysis_status	null_type	metric	permutation	null_value
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1632	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1633	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1634	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1635	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1636	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1637	0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1638	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1639	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1640	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1641	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1642	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1643	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1644	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1645	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1646	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1647	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1648	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1649	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1650	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1651	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1652	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1653	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1654	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1655	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1656	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1657	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1658	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1659	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1660	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1661	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1662	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1663	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1664	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1665	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1666	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1667	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1668	0.3571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1669	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1670	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1671	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1672	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1673	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1674	-0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1675	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1676	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1677	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1678	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1679	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1680	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1681	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1682	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1683	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1684	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1685	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1686	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1687	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1688	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1689	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1690	0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1691	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1692	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1693	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1694	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1695	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1696	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1697	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1698	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1699	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1700	0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1701	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1702	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1703	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1704	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1705	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1706	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1707	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1708	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1709	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1710	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1711	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1712	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1713	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1714	0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1715	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1716	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1717	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1718	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1719	0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1720	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1721	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1722	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1723	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1724	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1725	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1726	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1727	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1728	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1729	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1730	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1731	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1732	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1733	0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1734	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1735	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1736	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1737	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1738	0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1739	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1740	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1741	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1742	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1743	-0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1744	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1745	-0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1746	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1747	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1748	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1749	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1750	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1751	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1752	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1753	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1754	-0.7500000000000002
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1755	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1756	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1757	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1758	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1759	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1760	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1761	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1762	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1763	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1764	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1765	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1766	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1767	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1768	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1769	-0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1770	-0.8571428571428573
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1771	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1772	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1773	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1774	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1775	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1776	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1777	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1778	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1779	0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1780	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1781	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1782	0.9285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1783	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1784	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1785	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1786	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1787	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1788	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1789	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1790	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1791	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1792	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1793	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1794	0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1795	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1796	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1797	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1798	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1799	0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1800	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1801	0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1802	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1803	0.6785714285714287
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1804	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1805	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1806	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1807	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1808	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1809	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1810	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1811	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1812	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1813	0.5
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1814	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1815	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1816	-0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1817	0.39285714285714296
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1818	0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1819	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1820	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1821	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1822	0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1823	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1824	0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1825	0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1826	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1827	0.0
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1828	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1829	-0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1830	0.9285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1831	0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1832	-0.25
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1833	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1834	0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1835	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1836	0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1837	0.7142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1838	0.9285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1839	-0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1840	0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1841	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1842	0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1843	0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1844	0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1845	-0.21428571428571433
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1846	-0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1847	-0.4642857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1848	-0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1849	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1850	-0.642857142857143
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1851	0.5714285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1852	-0.1785714285714286
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1853	-0.07142857142857144
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1854	-0.5357142857142858
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1855	-0.42857142857142866
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1856	-0.7857142857142859
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1857	0.8928571428571429
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1858	-0.28571428571428575
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1859	-0.6071428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1860	-0.14285714285714288
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1861	-0.8214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1862	0.03571428571428572
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1863	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1864	0.10714285714285716
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1865	0.3214285714285715
NA-MPNN	DBP006	PRIMARY	position_label	position_spearman	1866	-0.3214285714285715
